RATE,GROSS AMT,PCS,Style,Discount/Charges
450,873,2,JNE3555,48.45360825
450,873,2,JNE3555,48.45360825
450,873,2,JNE3555,48.45360825
450,873,2,JNE3555,48.45360825
538,522,1,JNE3616,-3.0651341
538,522,1,JNE3616,-3.0651341
538,522,1,JNE3616,-3.0651341
538,522,1,JNE3616,-3.0651341
538,522,1,JNE3616,-3.0651341
538,1044,2,JNE3636,48.46743295
538,1044,2,JNE3636,48.46743295
538,1044,2,JNE3636,48.46743295
538,1044,2,JNE3636,48.46743295
538,1044,2,JNE3636,48.46743295
431,418,1,JNE3716,-3.110047847
431,418,1,JNE3716,-3.110047847
431,418,1,JNE3716,-3.110047847
431,418,1,JNE3716,-3.110047847
494,479,1,JNE3758,-3.131524008
494,479,1,JNE3758,-3.131524008
494,479,1,JNE3758,-3.131524008
494,479,1,JNE3758,-3.131524008
494,479,1,JNE3758,-3.131524008
681,661,1,SET037,-3.025718608
681,661,1,SET037,-3.025718608
681,661,1,SET037,-3.025718608
681,661,1,SET037,-3.025718608
681,661,1,SET037,-3.025718608
769,1492,2,SET038,48.45844504
769,1492,2,SET038,48.45844504
769,1492,2,SET038,48.45844504
769,1492,2,SET038,48.45844504
646,627,1,SET044,-3.03030303
646,627,1,SET044,-3.03030303
646,627,1,SET044,-3.03030303
646,627,1,SET044,-3.03030303
646,627,1,SET044,-3.03030303
944,1831,2,SET055,48.44347351
944,1831,2,SET055,48.44347351
944,1831,2,SET055,48.44347351
944,1831,2,SET055,48.44347351
944,1831,2,SET055,48.44347351
944,916,1,SET058,-3.056768559
944,916,1,SET058,-3.056768559
944,916,1,SET058,-3.056768559
944,916,1,SET058,-3.056768559
944,916,1,SET058,-3.056768559
920,892,1,SET073,-3.139013453
920,892,1,SET073,-3.139013453
920,892,1,SET073,-3.139013453
920,892,1,SET073,-3.139013453
920,892,1,SET073,-3.139013453
646,1253,2,SET130,48.44373504
646,1253,2,SET130,48.44373504
646,1253,2,SET130,48.44373504
646,1253,2,SET130,48.44373504
646,1253,2,SET130,48.44373504
931,1806,2,SET144,48.4496124
931,1806,2,SET144,48.4496124
931,1806,2,SET144,48.4496124
931,1806,2,SET144,48.4496124
931,1806,2,SET144,48.4496124
931,903,1,SET156,-3.100775194
931,903,1,SET156,-3.100775194
931,903,1,SET156,-3.100775194
931,903,1,SET156,-3.100775194
619,600,1,SET184,-3.166666667
619,600,1,SET184,-3.166666667
931,903,1,SET186,-3.100775194
931,903,1,SET186,-3.100775194
931,903,1,SET186,-3.100775194
931,903,1,SET186,-3.100775194
931,903,1,SET186,-3.100775194
769,746,1,SET187,-3.08310992
769,746,1,SET187,-3.08310992
769,746,1,SET187,-3.08310992
944,1831,2,SET188,48.44347351
944,1831,2,SET188,48.44347351
944,1831,2,SET188,48.44347351
944,1831,2,SET188,48.44347351
944,1831,2,SET188,48.44347351
806,1564,2,SET193,48.46547315
806,1564,2,SET193,48.46547315
806,1564,2,SET193,48.46547315
806,1564,2,SET193,48.46547315
844,1637,2,SET196,48.44227245
844,1637,2,SET196,48.44227245
844,1637,2,SET196,48.44227245
844,1637,2,SET196,48.44227245
806,1564,2,SET198,48.46547315
806,1564,2,SET198,48.46547315
806,1564,2,SET198,48.46547315
806,1564,2,SET198,48.46547315
894,1734,2,SET200,48.44290657
894,1734,2,SET200,48.44290657
894,1734,2,SET200,48.44290657
894,1734,2,SET200,48.44290657
894,1734,2,SET200,48.44290657
531,1030,2,SET203,48.44660194
531,1030,2,SET203,48.44660194
531,1030,2,SET203,48.44660194
765,742,1,SET210,-3.099730458
765,742,1,SET210,-3.099730458
765,742,1,SET210,-3.099730458
765,742,1,SET210,-3.099730458
994,964,1,SET218,-3.112033195
994,964,1,SET218,-3.112033195
994,964,1,SET218,-3.112033195
994,964,1,SET218,-3.112033195
994,964,1,SET218,-3.112033195
850,1649,2,SET232,48.45360825
850,1649,2,SET232,48.45360825
850,1649,2,SET232,48.45360825
850,1649,2,SET232,48.45360825
850,1649,2,SET232,48.45360825
850,1649,2,SET233,48.45360825
850,1649,2,SET233,48.45360825
850,1649,2,SET233,48.45360825
850,1649,2,SET233,48.45360825
850,1649,2,SET233,48.45360825
850,1649,2,SET236,48.45360825
850,1649,2,SET236,48.45360825
850,1649,2,SET236,48.45360825
850,1649,2,SET236,48.45360825
706,685,1,SET238,-3.065693431
706,685,1,SET238,-3.065693431
706,685,1,SET238,-3.065693431
706,685,1,SET238,-3.065693431
706,685,1,SET238,-3.065693431
1181,1146,1,SET245,-3.054101222
1181,1146,1,SET245,-3.054101222
1181,1146,1,SET245,-3.054101222
1181,1146,1,SET245,-3.054101222
1181,1146,1,SET245,-3.054101222
681,1321,2,SET246,48.44814534
681,1321,2,SET246,48.44814534
681,1321,2,SET246,48.44814534
681,1321,2,SET246,48.44814534
681,1321,2,SET246,48.44814534
646,627,1,SET248,-3.03030303
646,627,1,SET248,-3.03030303
646,627,1,SET248,-3.03030303
646,627,1,SET248,-3.03030303
646,627,1,SET248,-3.03030303
920,892,1,SET250,-3.139013453
920,892,1,SET250,-3.139013453
920,892,1,SET250,-3.139013453
920,892,1,SET250,-3.139013453
920,892,1,SET250,-3.139013453
806,782,1,SET263,-3.069053708
806,782,1,SET263,-3.069053708
806,782,1,SET263,-3.069053708
806,782,1,SET263,-3.069053708
806,782,1,SET263,-3.069053708
931,903,1,SET266,-3.100775194
931,903,1,SET266,-3.100775194
931,903,1,SET266,-3.100775194
931,903,1,SET266,-3.100775194
931,903,1,SET266,-3.100775194
1056,1024,1,SET275,-3.125
1056,1024,1,SET275,-3.125
1056,1024,1,SET275,-3.125
1056,1024,1,SET275,-3.125
1056,1024,1,SET275,-3.125
850,824,1,SET281,-3.155339806
850,824,1,SET281,-3.155339806
850,824,1,SET281,-3.155339806
850,824,1,SET281,-3.155339806
850,824,1,SET281,-3.155339806
681,661,1,SET286,-3.025718608
681,661,1,SET287,-3.025718608
681,661,1,SET287,-3.025718608
681,661,1,SET287,-3.025718608
619,600,1,SET291,-3.166666667
619,600,1,SET291,-3.166666667
619,600,1,SET291,-3.166666667
619,600,1,SET291,-3.166666667
619,600,1,SET291,-3.166666667
619,619,1,JNE3437,0
619,619,1,JNE3383,0
619,619,1,JNE3383,0
619,619,1,JNE3383,0
450,450,1,JNE3557,0
450,450,1,JNE3556,0
585,585,1,J0139,0
585,585,1,J0139,0
549,549,1,MEN5009,0
549,549,1,MEN5009,0
586,586,1,MEN5004,0
536,536,1,MEN5006,0
499,499,1,MEN5007,0
649,649,1,MEN5023,0
803,803,1,J0043,0
556,556,1,SET261,0
556,556,1,SET261,0
468,468,1,SET202,0
528,512,1,JNE1951,-3.125
409,793,2,JNE2009,48.42370744
409,793,2,JNE2009,48.42370744
469,910,2,JNE2100,48.46153846
469,910,2,JNE2100,48.46153846
528,512,1,JNE2265,-3.125
528,512,1,JNE2265,-3.125
528,512,1,JNE2265,-3.125
469,910,2,JNE2100,48.46153846
528,1024,2,JNE1951,48.4375
315,611,2,BTM002,48.44517185
315,917,3,BTM002,65.64885496
315,917,3,BTM002,65.64885496
315,306,1,BTM008,-2.941176471
315,306,1,BTM008,-2.941176471
1181,2291,2,SET043,48.45045832
1181,2291,2,SET043,48.45045832
1181,2291,2,SET043,48.45045832
1306,1267,1,SET172,-3.078137332
1306,1267,1,SET172,-3.078137332
1306,2534,2,SET172,48.46093133
994,1928,2,SET158,48.4439834
994,1928,2,SET158,48.4439834
994,1928,2,SET158,48.4439834
538,522,1,JNE3400,-3.0651341
538,522,1,JNE3400,-3.0651341
538,522,1,JNE3400,-3.0651341
315,306,1,BTM029,-2.941176471
315,611,2,BTM029,48.44517185
869,843,1,SET197,-3.084223013
869,843,1,SET197,-3.084223013
869,843,1,SET197,-3.084223013
431,836,2,JNE3535,48.44497608
409,397,1,JNE3549,-3.022670025
450,873,2,JNE3556,48.45360825
969,940,1,SET223,-3.085106383
969,940,1,SET223,-3.085106383
969,940,1,SET223,-3.085106383
450,436,1,JNE3561,-3.211009174
450,436,1,JNE3561,-3.211009174
850,824,1,SET227,-3.155339806
850,824,1,SET227,-3.155339806
350,340,1,J0178,-2.941176471
350,340,1,J0178,-2.941176471
350,340,1,J0178,-2.941176471
350,340,1,J0178,-2.941176471
350,340,1,J0178,-2.941176471
486,471,1,J0176,-3.184713376
486,471,1,J0176,-3.184713376
486,471,1,J0176,-3.184713376
486,471,1,J0176,-3.184713376
486,471,1,J0176,-3.184713376
585,567,1,J0153,-3.174603175
585,567,1,J0153,-3.174603175
703,682,1,J0202,-3.079178886
744,722,1,SET199,-3.047091413
744,722,1,SET199,-3.047091413
744,1443,2,SET199,48.44074844
513,995,2,JNE3672,48.44221106
513,995,2,JNE3672,48.44221106
703,682,1,J0202,-3.079178886
703,682,1,J0202,-3.079178886
703,682,1,J0202,-3.079178886
703,682,1,J0202,-3.079178886
619,1201,2,JNE3607,48.45961699
619,1201,2,JNE3607,48.45961699
619,1201,2,JNE3607,48.45961699
741,1438,2,J0090,48.47009736
450,873,2,JNE3627,48.45360825
450,873,2,JNE3627,48.45360825
368,714,2,JNE3660,48.45938375
368,1071,3,JNE3660,65.63958917
431,1254,3,JNE3651,65.62998405
431,1254,3,JNE3651,65.62998405
431,1254,3,JNE3651,65.62998405
508,493,1,J0205,-3.042596349
508,493,1,J0205,-3.042596349
508,493,1,J0205,-3.042596349
508,493,1,J0205,-3.042596349
508,493,1,J0205,-3.042596349
431,1254,3,JNE3668,65.62998405
431,1254,3,JNE3668,65.62998405
350,340,1,JNE3659,-2.941176471
350,340,1,JNE3659,-2.941176471
350,340,1,JNE3659,-2.941176471
350,340,1,JNE3659,-2.941176471
469,455,1,J0294,-3.076923077
469,455,1,J0294,-3.076923077
469,455,1,J0294,-3.076923077
1181,1146,1,SET245,-3.054101222
1181,1146,1,SET245,-3.054101222
431,418,1,JNE3701,-3.110047847
431,1254,3,JNE3701,65.62998405
538,1044,2,JNE3633,48.46743295
969,2820,3,SET264,65.63829787
969,2820,3,SET264,65.63829787
969,2820,3,SET264,65.63829787
549,533,1,MEN5009,-3.001876173
549,533,1,MEN5009,-3.001876173
549,533,1,MEN5009,-3.001876173
549,533,1,MEN5009,-3.001876173
549,533,1,MEN5009,-3.001876173
588,570,1,JNE3612,-3.157894737
588,570,1,JNE3612,-3.157894737
588,570,1,JNE3612,-3.157894737
664,644,1,J0302,-3.105590062
664,1288,2,J0302,48.44720497
494,958,2,JNE3703,48.434238
494,958,2,JNE3703,48.434238
494,958,2,JNE3703,48.434238
359,348,1,J0304,-3.16091954
359,348,1,J0304,-3.16091954
359,348,1,J0304,-3.16091954
359,348,1,J0304,-3.16091954
359,348,1,J0304,-3.16091954
546,530,1,J0336,-3.018867925
546,530,1,J0336,-3.018867925
546,530,1,J0336,-3.018867925
546,530,1,J0336,-3.018867925
508,986,2,J0342,48.47870183
508,986,2,J0342,48.47870183
556,1079,2,JNE3504,48.4708063
788,764,1,JNE3506,-3.141361257
431,836,2,JNE3535,48.44497608
409,397,1,JNE3549,-3.022670025
450,436,1,JNE3561,-3.211009174
538,1044,2,JNE3616,48.46743295
556,1079,2,JNE3617,48.4708063
556,1079,2,JNE3617,48.4708063
538,1044,2,JNE3615,48.46743295
538,1044,2,JNE3620,48.46743295
538,1044,2,JNE3620,48.46743295
556,1079,2,JNE3617,48.4708063
450,873,2,JNE3627,48.45360825
431,836,2,JNE3648,48.44497608
850,824,1,SET227,-3.155339806
450,873,2,JNE3556,48.45360825
431,836,2,JNE3648,48.44497608
431,836,2,JNE3648,48.44497608
513,498,1,JNE3654,-3.012048193
513,995,2,JNE3654,48.44221106
431,836,2,JNE3656,48.44497608
431,836,2,JNE3656,48.44497608
431,836,2,JNE3656,48.44497608
431,418,1,JNE3666,-3.110047847
431,418,1,JNE3666,-3.110047847
431,418,1,JNE3666,-3.110047847
431,418,1,JNE3666,-3.110047847
431,418,1,JNE3666,-3.110047847
431,418,1,JNE3667,-3.110047847
431,418,1,JNE3667,-3.110047847
431,418,1,JNE3667,-3.110047847
388,753,2,JNE3684,48.47277556
388,753,2,JNE3684,48.47277556
388,753,2,JNE3684,48.47277556
431,1254,3,JNE3695,65.62998405
431,1254,3,JNE3695,65.62998405
431,836,2,JNE3712,48.44497608
431,836,2,JNE3712,48.44497608
538,1044,2,JNE3721,48.46743295
538,1044,2,JNE3721,48.46743295
538,1044,2,JNE3721,48.46743295
513,498,1,JNE3728,-3.012048193
513,498,1,JNE3728,-3.012048193
513,498,1,JNE3728,-3.012048193
556,1079,2,JNE3762,48.4708063
556,1079,2,JNE3762,48.4708063
556,1079,2,JNE3762,48.4708063
586,568,1,MEN5002,-3.169014085
586,568,1,MEN5002,-3.169014085
586,568,1,MEN5002,-3.169014085
586,568,1,MEN5002,-3.169014085
1056,2049,2,SET275,48.46266471
1056,2049,2,SET275,48.46266471
1056,2049,2,SET275,48.46266471
681,1982,3,SET289,65.6407669
681,1982,3,SET289,65.6407669
681,1982,3,SET289,65.6407669
619,1201,2,SET291,48.45961699
619,1201,2,SET291,48.45961699
619,1201,2,SET291,48.45961699
538,538,1,JNE3613,0
538,538,1,JNE3613,0
538,538,1,JNE3613,0
538,538,1,JNE3610,0
538,538,1,JNE3610,0
538,538,1,JNE3610,0
538,538,1,JNE3610,0
450,450,1,JNE3560,0
450,450,1,JNE3560,0
538,538,1,JNE3616,0
681,681,1,JNE3637,0
681,681,1,JNE3637,0
619,619,1,JNE3581,0
619,619,1,JNE3581,0
619,619,1,JNE3581,0
499,499,1,MEN5007,0
499,499,1,MEN5007,0
499,499,1,MEN5007,0
499,499,1,MEN5007,0
661,661,1,MEN5032,0
586,586,1,MEN5004,0
536,536,1,MEN5006,0
661,661,1,MEN5032,0
599,599,1,MEN5022,0
574,574,1,MEN5018,0
549,549,1,MEN5009,0
561,561,1,MEN5019,0
574,574,1,MEN5018,0
524,524,1,MEN5003,0
649,649,1,MEN5025,0
524,524,1,MEN5011,0
536,536,1,MEN5006,0
599,599,1,MEN5022,0
599,1198,2,MEN5022,50
549,549,1,MEN5009,0
561,561,1,MEN5028,0
574,574,1,MEN5018,0
649,649,1,MEN5025,0
661,661,1,MEN5032,0
536,536,1,MEN5001,0
661,661,1,MEN5032,0
561,561,1,MEN5026,0
508,508,1,J0131,0
508,508,1,J0131,0
508,508,1,J0136,0
735,735,1,J0138,0
508,1016,2,J0131,50
549,549,1,MEN5005,0
1445,2890,2,J0230,50
536,536,1,MEN5020,0
536,536,1,MEN5020,0
536,536,1,MEN5020,0
649,649,1,MEN5025,0
649,649,1,MEN5025,0
649,649,1,MEN5025,0
556,1112,2,J0097,50
556,1112,2,J0097,50
556,1112,2,J0097,50
556,2224,4,J0097,75
556,2780,5,J0097,80
431,431,1,JNE3567,0
431,431,1,JNE3567,0
431,431,1,JNE3567,0
431,431,1,JNE3567,0
431,431,1,JNE3567,0
431,431,1,JNE3567,0
681,681,1,JNE3288,0
681,681,1,JNE3288,0
681,681,1,JNE3288,0
681,681,1,JNE3288,0
681,681,1,JNE3288,0
681,681,1,JNE3288,0
825,1650,2,SET098,50
825,825,1,SET098,0
825,825,1,SET098,0
825,825,1,SET098,0
931,931,1,SET110,0
931,931,1,SET110,0
931,931,1,SET110,0
850,850,1,JNE3160,0
1445,2890,2,J0230,50
259,259,1,J0123,0
259,259,1,J0123,0
259,259,1,J0123,0
259,259,1,J0123,0
259,259,1,J0123,0
259,259,1,J0123,0
494,494,1,JNE3718,0
494,494,1,JNE3718,0
494,494,1,JNE3718,0
494,494,1,JNE3718,0
494,494,1,JNE3718,0
494,494,1,JNE3718,0
556,556,1,JNE3617,0
556,556,1,JNE3617,0
556,556,1,JNE3617,0
556,556,1,JNE3617,0
556,556,1,JNE3617,0
556,556,1,JNE3617,0
409,409,1,JNE1977,0
409,409,1,JNE1977,0
409,409,1,JNE1977,0
409,409,1,JNE1977,0
409,409,1,JNE1977,0
409,409,1,JNE1977,0
431,431,1,JNE3564,0
1289,2578,2,J0008,50
1289,1289,1,J0008,0
561,561,1,MEN5013,0
656,656,1,JNE2170,0
806,806,1,SET193,0
806,806,1,SET193,0
806,806,1,SET193,0
806,806,1,SET193,0
806,806,1,SET193,0
431,431,1,JNE3568,0
1366,1366,1,J0242,0
431,431,1,JNE3639,0
431,431,1,JNE3639,0
431,431,1,JNE3639,0
431,431,1,JNE3639,0
431,431,1,JNE3639,0
431,431,1,JNE3639,0
431,431,1,JNE3640,0
431,431,1,JNE3640,0
431,431,1,JNE3640,0
431,431,1,JNE3640,0
431,431,1,JNE3640,0
431,431,1,JNE3640,0
431,431,1,JNE3651,0
431,431,1,JNE3651,0
431,431,1,JNE3651,0
431,431,1,JNE3651,0
431,431,1,JNE3651,0
431,431,1,JNE3651,0
431,431,1,JNE3656,0
431,431,1,JNE3656,0
431,431,1,JNE3656,0
431,431,1,JNE3656,0
431,431,1,JNE3656,0
431,431,1,JNE3656,0
513,513,1,JNE3672,0
513,513,1,JNE3672,0
513,513,1,JNE3672,0
513,513,1,JNE3672,0
513,513,1,JNE3672,0
513,513,1,JNE3672,0
513,513,1,JNE3672,0
513,513,1,JNE3674,0
513,513,1,JNE3674,0
513,513,1,JNE3674,0
513,513,1,JNE3674,0
513,513,1,JNE3674,0
513,513,1,JNE3674,0
450,450,1,JNE3687,0
450,450,1,JNE3687,0
450,450,1,JNE3687,0
450,450,1,JNE3687,0
431,431,1,JNE3678,0
431,431,1,JNE3678,0
431,431,1,JNE3678,0
431,431,1,JNE3678,0
431,431,1,JNE3683,0
431,431,1,JNE3683,0
431,431,1,JNE3683,0
431,431,1,JNE3683,0
431,431,1,JNE3683,0
431,431,1,JNE3683,0
450,450,1,JNE3686,0
450,450,1,JNE3686,0
450,450,1,JNE3686,0
450,450,1,JNE3686,0
469,469,1,J0292,0
469,469,1,J0292,0
469,469,1,J0292,0
469,469,1,J0292,0
469,469,1,J0292,0
469,469,1,J0292,0
469,469,1,J0292,0
429,429,1,J0297,0
429,429,1,J0297,0
429,429,1,J0297,0
429,429,1,J0297,0
429,429,1,J0297,0
429,429,1,J0297,0
429,429,1,J0297,0
1181,1181,1,SET245,0
1181,1181,1,SET245,0
1181,1181,1,SET245,0
664,664,1,J0302,0
741,741,1,J0295,0
703,703,1,J0296,0
703,703,1,J0305,0
806,806,1,SET209,0
806,806,1,SET209,0
806,806,1,SET209,0
806,806,1,SET209,0
850,850,1,SET227,0
850,850,1,SET227,0
850,850,1,SET227,0
850,850,1,SET227,0
931,931,1,SET267,0
931,931,1,SET267,0
931,931,1,SET267,0
931,931,1,SET267,0
931,931,1,SET267,0
661,661,1,MEN5017,0
661,661,1,MEN5017,0
661,661,1,MEN5017,0
661,661,1,MEN5017,0
574,574,1,MEN5018,0
574,574,1,MEN5018,0
574,574,1,MEN5018,0
574,574,1,MEN5018,0
649,649,1,MEN5025,0
649,649,1,MEN5025,0
894,894,1,SET205,0
894,894,1,SET205,0
894,894,1,SET205,0
894,894,1,SET205,0
1156,1156,1,SET221,0
1156,1156,1,SET221,0
1156,1156,1,SET221,0
1156,1156,1,SET221,0
1156,1156,1,SET221,0
1181,1181,1,SET244,0
1181,1181,1,SET244,0
1181,1181,1,SET244,0
1181,1181,1,SET244,0
1181,1181,1,SET244,0
1181,1181,1,SET244,0
1181,1181,1,SET245,0
1181,1181,1,SET245,0
1181,1181,1,SET245,0
969,969,1,SET264,0
969,969,1,SET264,0
969,969,1,SET264,0
969,969,1,SET264,0
806,806,1,SET193,0
806,806,1,SET193,0
806,806,1,SET193,0
806,806,1,SET193,0
806,806,1,SET193,0
806,806,1,SET193,0
969,969,1,SET269,0
969,969,1,SET269,0
969,969,1,SET269,0
969,969,1,SET269,0
969,969,1,SET269,0
969,969,1,SET269,0
894,894,1,SET200,0
894,894,1,SET200,0
894,894,1,SET200,0
894,894,1,SET200,0
894,894,1,SET200,0
894,894,1,SET205,0
894,894,1,SET205,0
894,1788,2,SET262,50
894,894,1,SET262,0
894,894,1,SET154,0
894,894,1,SET154,0
931,931,1,SET147,0
931,931,1,SET147,0
931,931,1,SET147,0
931,931,1,SET147,0
556,556,1,JNE3065,0
681,681,1,JNE3288,0
681,681,1,JNE3288,0
994,994,1,SET138,0
994,1988,2,SET138,50
931,931,1,SET268,0
681,681,1,JNE3637,0
681,681,1,JNE3637,0
431,431,1,JNE3405,0
431,431,1,JNE3405,0
994,994,1,SET138,0
1758,3516,2,J0277,50
1181,2362,2,SET043,50
431,431,1,JNE3697,0
450,1800,4,JNE3560,75
450,900,2,JNE3560,50
431,862,2,JNE3546,50
431,862,2,JNE3546,50
513,513,1,JNE3725,0
938,938,1,J0006,0
1366,1366,1,J0242,0
1758,1758,1,J0277,0
1758,1758,1,J0277,0
1366,1366,1,J0004,0
1181,3543,3,SET043,66.66666667
513,513,1,JNE3728,0
1210,1210,1,J0013,0
1758,1758,1,J0277,0
1758,3516,2,J0277,50
1758,3516,2,J0277,50
1719,1719,1,J0285,0
1719,3438,2,J0285,50
1719,3438,2,J0285,50
1719,3438,2,J0285,50
1758,1758,1,J0277,0
1366,1366,1,J0242,0
1366,1366,1,J0242,0
649,649,1,MEN5023,0
586,586,1,MEN5004,0
536,536,1,MEN5020,0
574,574,1,MEN5018,0
586,586,1,MEN5002,0
586,586,1,MEN5002,0
586,586,1,MEN5004,0
586,586,1,MEN5004,0
586,586,1,MEN5002,0
561,561,1,MEN5030,0
586,586,1,MEN5004,0
730,730,1,SET243,0
825,825,1,SET251,0
431,431,1,JNE3640,0
1029,1029,1,J0130,0
1156,1156,1,SET239,0
556,556,1,JNE3065,0
494,494,1,JNE2305,0
650,650,1,JNE3500,0
494,494,1,JNE2305,0
1056,1056,1,SET275,0
806,806,1,SET226,0
450,450,1,JNE3686,0
744,744,1,SET194,0
431,431,1,JNE3420,0
431,431,1,JNE3405,0
431,431,1,JNE3443,0
431,431,1,JNE3574,0
850,850,1,SET236,0
650,650,1,JNE3634,0
588,588,1,JNE2251,0
1306,1306,1,SET014,0
528,528,1,JNE2205,0
431,431,1,JNE3668,0
969,969,1,SET269,0
431,431,1,JNE3535,0
538,538,1,JNE3429,0
450,450,1,JNE3556,0
500,500,1,JNE3518,0
556,556,1,JNE3504,0
681,681,1,JNE3637,0
388,388,1,JNE3440,0
315,315,1,BTM027,0
850,850,1,SET236,0
315,315,1,BTM005,0
431,431,1,JNE3668,0
850,850,1,NW008,0
769,769,1,NW016,0
390,390,1,J0118,0
531,531,1,JNE3664,0
869,869,1,SET197,0
315,315,1,BTM021,0
315,315,1,BTM003,0
881,881,1,J0135,0
850,850,1,SET281,0
931,931,1,SET156,0
431,431,1,JNE3712,0
538,538,1,JNE3717,0
431,431,1,JNE3568,0
315,315,1,BTM005,0
315,315,1,BTM005,0
744,744,1,SET194,0
730,730,1,JNE3030,0
730,730,1,JNE3030,0
681,681,1,JNE3578,0
681,681,1,JNE3577,0
681,681,1,JNE3577,0
681,681,1,JNE3562,0
450,450,1,JNE3565,0
450,450,1,JNE3565,0
450,450,1,JNE3560,0
450,450,1,JNE3560,0
450,450,1,JNE3628,0
450,450,1,JNE3628,0
450,450,1,JNE3627,0
450,450,1,JNE3627,0
431,431,1,JNE3697,0
585,585,1,J0198,0
508,508,1,J0113,0
551,551,1,J0115,0
551,551,1,J0115,0
508,508,1,J0136,0
508,508,1,J0136,0
508,508,1,J0136,0
894,894,1,SET270,0
625,625,1,J0203,0
625,625,1,J0203,0
625,625,1,J0203,0
585,585,1,J0153,0
549,549,1,MEN5009,0
549,549,1,MEN5009,0
549,549,1,MEN5009,0
586,586,1,MEN5002,0
586,586,1,MEN5002,0
586,586,1,MEN5002,0
649,649,1,MEN5025,0
649,649,1,MEN5025,0
450,450,1,JNE3669,0
450,450,1,JNE3669,0
450,450,1,JNE3669,0
350,350,1,JNE3659,0
350,350,1,JNE3659,0
431,431,1,JNE3648,0
431,431,1,JNE3648,0
661,661,1,MEN5017,0
661,661,1,MEN5017,0
661,661,1,MEN5017,0
884,884,1,J0041,0
884,884,1,J0041,0
431,431,1,JNE3701,0
431,431,1,JNE3701,0
513,513,1,JNE3672,0
806,806,1,SET182,0
806,806,1,SET182,0
1156,1156,1,SET221,0
1156,1156,1,SET221,0
556,556,1,JNE3474,0
825,825,1,SET251,0
1244,1244,1,SET217,0
1244,1244,1,SET217,0
1181,1181,1,SET043,0
1181,1181,1,SET043,0
315,315,1,BTM032,0
315,315,1,BTM032,0
528,528,1,JNE3619,0
528,528,1,JNE3619,0
431,431,1,JNE3641,0
431,431,1,JNE3641,0
428,428,1,BTM048,0
428,428,1,BTM048,0
428,428,1,BTM048,0
428,428,1,BTM047,0
428,428,1,BTM047,0
428,428,1,BTM047,0
428,428,1,BTM047,0
428,428,1,BTM046,0
428,428,1,BTM046,0
315,315,1,BTM031,0
315,315,1,BTM031,0
428,428,1,BTM044,0
428,428,1,BTM044,0
428,428,1,BTM044,0
428,428,1,BTM044,0
428,428,1,BTM042,0
428,428,1,BTM042,0
428,428,1,BTM042,0
428,428,1,BTM042,0
428,428,1,BTM036,0
428,428,1,BTM036,0
428,428,1,BTM036,0
428,428,1,BTM036,0
315,315,1,BTM002,0
315,315,1,BTM002,0
315,315,1,BTM002,0
1156,1156,1,J0100,0
1344,1344,1,J0102,0
549,549,1,MEN5009,0
549,549,1,MEN5009,0
549,549,1,MEN5009,0
649,649,1,MEN5025,0
649,649,1,MEN5025,0
586,586,1,MEN5002,0
586,586,1,MEN5002,0
656,656,1,JNE3708,0
656,656,1,JNE3708,0
450,450,1,JNE3669,0
450,450,1,JNE3669,0
431,431,1,JNE3668,0
431,431,1,JNE3668,0
531,531,1,JNE3664,0
531,531,1,JNE3664,0
741,741,1,J0295,0
741,741,1,J0295,0
884,884,1,J0041,0
556,556,1,JNE3762,0
556,556,1,JNE3762,0
556,556,1,JNE3762,0
431,431,1,JNE3695,0
431,431,1,JNE3695,0
931,4655,5,SET268,80
931,4655,5,SET268,80
561,1122,2,MEN5026,50
561,1122,2,MEN5026,50
561,1122,2,MEN5026,50
649,1298,2,MEN5023,50
649,1298,2,MEN5023,50
649,1947,3,MEN5025,66.66666667
661,1322,2,MEN5017,50
661,1322,2,MEN5017,50
661,1322,2,MEN5017,50
661,1322,2,MEN5017,50
1366,2732,2,J0002,50
556,1112,2,JNE2049,50
556,1112,2,JNE2049,50
556,1112,2,JNE2049,50
556,1112,2,JNE2049,50
